target_id	length	eff_length	est_counts	tpm
YNL277W	1461	1434	542.433	4.83267
YNL276C	396	369	47.567	1.64691
YNL275W	1731	1704	598	4.48354
YNL274C	1053	1026	1013	12.614
YNL273W	3717	3690	1207	4.17898
YNL272C	2280	2253	1882	10.6721
YNL271C	5862	5835	3199	7.00427
YNL270C	1722	1695	33.3085	0.251058
YNL269W	396	369	1	0.0346229
YNL268W	1836	1809	8902.69	62.8742
YNL267W	3201	3174	1919	7.72428
YNL266W	420	393	70.7847	2.30111
YNL265C	897	870	1565.22	22.985
YNL264C	1053	1026	2661	33.135
YNL263C	945	918	4755	66.1756
YNL262W	6669	6642	3363	6.46871
YNL261W	1440	1413	858	7.75773
YNL260C	597	570	685	15.3534
YNL259C	222	195	1242	81.3723
YNL258C	2265	2238	2052	11.714
YNL257C	3690	3663	1018	3.55059
YNL256W	2475	2448	2389	12.4679
YNL255C	462	435	23247	682.759
YNL254C	1206	1179	435	4.71374
YNL253W	1269	1242	833	8.56867
YNL252C	846	819	1908	29.7635
YNL251C	1728	1701	6037	45.3426
YNL250W	3939	3912	709	2.31546
YNL249C	1629	1602	244	1.94588
YNL248C	1248	1221	11492	120.246
YNL247W	2304	2277	18007	101.034
YNL246W	795	768	1466	24.3872
YNL245C	540	513	657	16.3621
YNL244C	327	300	11028	469.64
YNL243W	2907	2880	14599	64.762
YNL242W	4779	4752	999	2.68583
YNL241C	1518	1491	14601	125.111
YNL240C	1476	1449	1290	11.3739
YNL239W	1365	1338	10390	99.2086
YNL238W	2445	2418	2364	12.4905
YNL237W	1380	1353	193	1.82242
YNL236W	2925	2898	1495.49	6.5929
YNL235C	432	405	36.5052	1.15157
YNL234W	1281	1254	298	3.03605
YNL233W	2679	2652	2408	11.6004
YNL232W	879	852	3199	47.9694
YNL231C	1056	1029	7365	91.4423
YNL230C	1140	1113	203	2.33019
YNL229C	1065	1038	2333	28.7149
YNL228W	777	750	80.7309	1.37521
YNL227C	1773	1746	863.774	6.32042
YNL226W	411	384	95.4953	3.17717
YNL225C	1746	1719	895	6.65177
YNL224C	2304	2277	1985	11.1375
YNL223W	1485	1458	337	2.95299
YNL222W	621	594	1041	22.39
YNL221C	2628	2601	1973	9.69118
YNL220W	1302	1275	12434	124.592
YNL219C	1668	1641	2906	22.6244
YNL218W	1764	1737	852	6.26657
YNL217W	981	954	2062	27.614
YNL216W	2484	2457	8888	46.2156
YNL215W	963	936	1955	26.6846
YNL214W	600	573	416	9.27531
YNL213C	645	618	230	4.75477
YNL212W	2349	2322	3931	21.6287
YNL211C	261	234	118	6.44252
YNL210W	813	786	46	0.747696
YNL209W	1842	1815	261329	1839.5
YNL208W	600	573	30606	682.404
YNL207W	1278	1251	3569	36.4484
YNL206C	1368	1341	1538	14.6527
YNL205C	423	396	0	0
YNL204C	903	876	0	0
YNL203C	612	585	54.2971	1.1858
YNL202W	879	852	114.703	1.71998
YNL201C	2577	2550	1940	9.71967
YNL200C	741	714	855	15.2988
YNL199C	1605	1578	1717	13.9012
YNL198C	303	276	69	3.19396
YNL197C	1986	1959	3299	21.5148
YNL196C	897	870	1	0.0146849
YNL195C	786	759	146	2.45754
YNL194C	906	879	10	0.145345
YNL193W	1677	1650	1274	9.8645
YNL192W	3396	3369	4709	17.8574
YNL191W	1074	1047	1141	13.9229
YNL190W	615	588	10761	233.811
YNL189W	1629	1602	21594	172.211
YNL188W	1302	1275	441	4.41894
YNL187W	1074	1047	62	0.756545
YNL186W	2379	2352	3497	18.9954
YNL185C	477	450	1258.51	35.7301
YNL184C	327	300	54.4893	2.32049
YNL183C	2373	2346	2017	10.9842
YNL182C	1668	1641	2678	20.8493
YNL181W	1224	1197	2530	27.0033
YNL180C	996	969	1499	19.7637
YNL179C	438	411	32	0.994713
YNL178W	723	696	208227	3822.24
YNL177C	930	903	2071	29.301
YNL176C	1911	1884	758	5.14018
YNL175C	1212	1185	9215.63	99.3565
YNL174W	573	546	168.374	3.93979
YNL173C	1101	1074	2461	29.275
YNL172W	5247	5220	681.131	1.66705
YNL171C	369	342	4.86916	0.181894
YNL170W	396	369	17.1866	0.595051
YNL169C	1503	1476	1983.81	17.1713
YNL168C	780	753	3362	57.0417
YNL167C	1944	1917	1344	8.95709
YNL166C	1347	1320	3938	38.1146
YNL165W	1221	1194	544	5.82082
YNL164C	1056	1029	919	11.4101
YNL163C	3333	3306	3510	13.5642
YNL162W-A	219	192	204	13.5743
YNL162W	321	294	63923.3	2777.8
YNL161W	2271	2244	2613.93	14.882
YNL160W	1065	1038	6286	77.369
YNL159C	870	843	815	12.3515
YNL158W	597	570	704	15.7793
YNL157W	507	480	2018	53.7118
YNL156C	900	873	1288	18.8491
YNL155W	825	798	2896	46.3645
YNL154C	1641	1614	7595	60.1193
YNL153C	390	363	3320	116.848
YNL152W	1230	1203	1005	10.6731
YNL151C	756	729	2190	38.3801
YNL150W	408	381	361.926	12.1363
YNL149C	390	363	3531.07	124.277
YNL148C	765	738	655	11.339
YNL147W	348	321	2948	117.331
YNL146C-A	195	168	8	0.608374
YNL146W	303	276	94	4.3512
YNL145W	117	90	3239	459.789
YNL144C	2223	2196	133.464	0.776466
YNL144W-A	84	57	1.53576	0.344223
YNL143C	393	366	38	1.32645
YNL142W	1500	1473	232	2.01222
YNL141W	1044	1017	7678	96.4533
YNL140C	570	543	79.3691	1.86742
YNL139C	4794	4767	3946.63	10.5772
YNL138W-A	258	231	463	25.607
YNL138W	1581	1554	23734	195.124
YNL137C	1461	1434	2850	25.3913
YNL136W	1278	1251	499	5.09604
YNL135C	345	318	24589	987.879
YNL134C	1131	1104	19795	229.074
YNL133C	522	495	329	8.49142
YNL132W	3171	3144	10143	41.2167
YNL131W	459	432	12088	357.487
YNL130C	1182	1155	5137	56.8221
YNL130C-A	147	120	4	0.425862
YNL129W	723	696	1202	22.064
YNL128W	1305	1278	31	0.309899
YNL127W	2862	2835	945	4.25862
YNL126W	2541	2514	888	4.51271
YNL125C	2022	1995	776	4.96945
YNL124W	1479	1452	1938	17.0521
YNL123W	2994	2967	7887	33.9613
YNL122C	348	321	608	24.1985
YNL121C	1854	1827	16174	113.102
YNL120C	486	459	264.325	7.35726
YNL119W	1482	1455	683.675	6.00311
YNL118C	2913	2886	4820	21.3374
YNL117W	1665	1638	34	0.265189
YNL116W	1569	1542	1872	15.51
YNL115C	1935	1908	1655	11.0818
YNL114C	372	345	401.905	14.8831
YNL113W	429	402	4307.09	136.883
YNL112W	1641	1614	25644	202.989
YNL111C	363	336	4409	167.645
YNL110C	663	636	4636	93.1271
YNL109W	546	519	57.3668	1.41216
YNL108C	813	786	3527.63	57.3391
YNL107W	681	654	779	15.2177
YNL106C	3552	3525	877.548	3.18055
YNL105W	429	402	107.452	3.41489
YNL104C	1860	1833	25033.3	174.48
YNL103W-A	90	63	154.191	31.2687
YNL103W	2019	1992	1704	10.9287
YNL102W	4407	4380	5263	15.3514
YNL101W	2142	2115	1321	7.97962
YNL100W	705	678	1141	21.5004
YNL099C	717	690	2050	37.9572
YNL098C	969	942	7142	96.8632
YNL097C-B	123	96	13	1.73006
YNL097C	993	966	762.875	10.0894
YNL097W-A	156	129	33.1254	3.28066
YNL096C	573	546	64769.7	1515.55
YNL095C	1929	1902	733	4.92361
YNL094W	1764	1737	552	4.06003
YNL093W	663	636	39	0.783425
YNL092W	1203	1176	153	1.66216
YNL091W	3723	3696	2769	9.57152
YNL090W	579	552	1175.01	27.1953
YNL089C	477	450	182.987	5.19514
YNL088W	4287	4260	6324	18.9658
YNL087W	3537	3510	6794	24.7291
YNL086W	309	282	293	13.2742
YNL085W	2493	2466	10062	52.1292
YNL084C	1050	1023	6099	76.168
YNL083W	1485	1458	490	4.29367
YNL082W	2622	2595	1165	5.73559
YNL081C	432	405	1587	50.0624
YNL080C	1101	1074	630	7.49421
YNL079C	600	573	20330	453.286
YNL078W	1224	1197	1611	17.1946
YNL077W	1587	1560	902	7.38706
YNL076W	1755	1728	924	6.83153
YNL075W	873	846	3282	49.563
YNL074C	1359	1332	4036	38.7112
YNL073W	1731	1704	695	5.21081
YNL072W	924	897	1226	17.4618
YNL071W	1449	1422	37921	340.698
YNL070W	183	156	4459	365.176
YNL069C	597	570	188556	4226.25
YNL068C	2589	2562	1808	9.0159
YNL067W-A	147	120	4	0.425862
YNL067W-B	141	114	0	0
YNL067W	576	549	27600.4	642.291
YNL066W	1263	1236	16853	174.2
YNL065W	1761	1734	1178	8.67933
YNL064C	1230	1203	53259	565.61
YNL063W	945	918	274	3.81327
YNL062C	1437	1410	4009	36.3251
YNL061W	1857	1830	8737	60.996
YNL059C	2268	2241	2795	15.9342
YNL058C	951	924	1634.71	22.6026
YNL057W	333	306	532.389	22.2279
YNL056W	594	567	686	15.4572
YNL055C	852	825	65573	1015.46
YNL054W-A	1323	1296	1718.6	16.9418
YNL054W	3498	3471	1891	6.96028
YNL053W	1470	1443	938	8.30474
YNL052W	462	435	3790	111.311
YNL051W	1212	1185	1023	11.0293
YNL050C	813	786	1392	22.6259
YNL049C	2631	2604	2945	14.4489
YNL048W	1647	1620	1653	13.0361
YNL047C	1971	1944	790	5.19183
YNL046W	519	492	268	6.9592
YNL045W	2016	1989	5429	34.8718
YNL044W	531	504	3364.54	85.2874
YNL043C	321	294	984.46	42.78
YNL042W-B	258	231	2.03568	0.112587
YNL042W	1191	1164	319	3.50129
YNL041C	2520	2493	1924	9.8599
YNL040W	1371	1344	1463	13.907
YNL039W	1785	1758	1881	13.6697
YNL038W	690	663	349	6.72515
YNL037C	1083	1056	15914	192.533
YNL036W	666	639	1120	22.3927
YNL035C	1170	1143	2415	26.9936
YNL034W	1839	1812	14.7778	0.104194
YNL033W	855	828	73	1.12637
YNL032W	846	819	952	14.8506
YNL031C	411	384	40046.2	1332.35
YNL030W	312	285	27547	1234.86
YNL029C	1569	1542	322.849	2.67488
YNL028W	318	291	7.15142	0.313971
YNL027W	2037	2010	2187.01	13.901
YNL026W	1455	1428	1698	15.1915
YNL025C	972	945	336	4.54252
YNL024C-A	219	192	1868	124.298
YNL024C	741	714	125	2.23667
YNL023C	2898	2871	1928	8.57953
YNL022C	1473	1446	1914	16.9108
YNL021W	2121	2094	2078	12.6782
YNL020C	1917	1890	869	5.87419
YNL019C	855	828	0	0
YNL018C	1839	1812	4.22222	0.0297696
YNL017C	339	312	660	27.0258
YNL016W	1362	1335	36479.2	349.103
YNL015W	228	201	1643	104.431
YNL014W	3135	3108	66.6995	0.274177
YNL013C	378	351	4.46733	0.162604
YNL012W	1896	1869	54	0.369126
YNL011C	1335	1308	532	5.19629
YNL010W	726	699	16378	299.346
YNL009W	1263	1236	95	0.981963
YNL008C	2031	2004	983	6.2668
YNL007C	1059	1032	24880	308.007
YNL006W	912	885	919	13.2667
YNL005C	1116	1089	2039	23.921
YNL004W	1365	1338	3221	30.7556
YNL003C	855	828	742	11.4489
YNL002C	969	942	8113	110.032
YNL001W	1161	1134	3018	34.0013
YNR001C	1440	1413	7803	70.552
YNR001W-A	219	192	2	0.133082
YNR002C	849	822	19	0.295306
YNR003C	954	927	2448	33.7382
YNR003W-A	99	72	0	0
YNR004W	441	414	357	11.0169
YNR005C	405	378	67.9647	2.29711
YNR006W	1869	1842	2598.04	18.0196
YNR007C	933	906	711	10.0261
YNR008W	1986	1959	2924	19.0692
YNR009W	750	723	1231	21.7525
YNR010W	450	423	730	22.0482
YNR011C	2631	2604	1248	6.12299
YNR012W	1506	1479	1246	10.7632
YNR013C	2685	2658	6043	29.0461
YNR014W	639	612	331	6.90981
YNR015W	1155	1128	1715	19.4243
YNR016C	6702	6675	84624	161.969
YNR017W	669	642	5119	101.868
YNR018W	675	648	4984	98.2636
YNR019W	1929	1902	4960	33.3166
YNR020C	813	786	872	14.1737
YNR021W	1215	1188	9622	103.476
YNR022C	420	393	1107	35.9869
YNR023W	1701	1674	1149	8.76909
YNR024W	561	534	776.45	18.5764
YNR025C	360	333	12.5502	0.4815
YNR026C	1416	1389	2513	23.1143
YNR027W	954	927	651	8.97204
YNR028W	927	900	1419	20.1433
YNR029C	1290	1263	1615	16.3365
YNR030W	1656	1629	3819	29.9515
YNR031C	4740	4713	1999	5.41883
YNR032W	1107	1080	881	10.4218
YNR032C-A	222	195	778	50.9724
YNR033W	2364	2337	2341	12.7977
YNR034W	966	939	1434	19.5107
YNR034W-A	297	270	60	2.83908
YNR035C	1029	1002	8128	103.635
YNR036C	462	435	3929	115.394
YNR037C	276	249	1336	68.5483
YNR038W	1890	1863	3690	25.3048
YNR039C	1818	1791	1048	7.47576
YNR040W	771	744	719	12.3466
YNR041C	1119	1092	1203.49	14.0802
YNR042W	429	402	569.514	18.0996
YNR043W	1191	1164	17919	196.676
YNR044W	2178	2151	5499	32.6613
YNR045W	1470	1443	361	3.19618
YNR046W	408	381	4625	155.087
YNR047W	2682	2655	2100.65	10.1083
YNR048W	1182	1155	540	5.97312
YNR049C	633	606	827	17.435
YNR050C	1341	1314	13301	129.324
YNR051C	1548	1521	3799	31.9102
YNR052C	1302	1275	3727.95	37.355
YNR053C	1461	1434	7167	63.8525
YNR054C	951	924	2196	30.3634
YNR055C	1761	1734	1661	12.238
YNR056C	1686	1659	3	0.0231028
YNR057C	714	687	153	2.84528
YNR058W	1443	1416	25	0.225562
YNR059W	1743	1716	273	2.03252
YNR060W	2160	2133	351	2.10235
YNR061C	660	633	2241	45.2301
YNR062C	984	957	22	0.293698
YNR063W	1824	1797	309	2.19685
YNR064C	873	846	66	0.996697
YNR065C	3351	3324	3.94821	0.015175
YNR066C	1311	1284	93	0.925354
YNR067C	3354	3327	10866	41.726
YNR068C	819	792	2	0.0322622
YNR069C	1470	1443	15	0.132805
YNR070W	4002	3975	21	0.0674951
YNR071C	1029	1002	31	0.395261
YNR072W	1695	1668	4.22321	0.0323471
YNR073C	1509	1482	104	0.896551
YNR074C	1137	1110	1266	14.5714
YNR075W	1125	1098	382	4.44479
YNR075C-A	93	66	0	0
YNR076W	363	336	0	0
YNR077C	255	228	0	0
YOL166W-A	156	129	0	0
YOL166C	339	312	0	0
YOL165C	432	405	0	0
YOL164W-A	183	156	0	0
YOL164W	1941	1914	109	0.727569
YOL163W	510	483	5	0.132255
YOL162W	648	621	0	0
YOL161C	363	336	0	0
YOL160W	342	315	0	0
YOL159C-A	273	246	140	7.27081
YOL159C	516	489	508	13.2723
YOL158C	1821	1794	4758	33.8838
YOL157C	1770	1743	120.713	0.884803
YOL156W	1704	1677	33.6207	0.256132
YOL155W-A	135	108	0	0
YOL155C	2904	2877	3034.66	13.476
YOL154W	750	723	122	2.15581
YOL152W	1863	1836	533	3.70889
YOL151W	1029	1002	4714.01	60.1052
YOL150C	312	285	73.9925	3.3169
YOL149W	696	669	1495	28.5499
YOL148C	1815	1788	1088	7.77412
YOL147C	711	684	1581	29.5301
YOL146W	585	558	1133	25.9409
YOL145C	3234	3207	5467	21.7791
YOL144W	1455	1428	1215.71	10.8765
YOL143C	510	483	9652	255.305
YOL142W	723	696	1855	34.0506
YOL141W	2088	2061	1104	6.84354
YOL140W	1272	1245	264	2.7091
YOL139C	642	615	28113	584.012
YOL138C	4026	3999	711.67	2.27361
YOL137W	1494	1467	1440	12.5407
YOL136C	1194	1167	922	10.0937
YOL135C	669	642	870	17.3131
YOL134C	390	363	61.9726	2.18114
YOL133W	366	339	1664.03	62.712
YOL132W	1416	1389	22	0.202353
YOL131W	327	300	1	0.0425862
YOL130W	2580	2553	3137.94	15.703
YOL129W	555	528	3402	82.3171
YOL128C	1128	1101	312	3.6204
YOL127W	429	402	175747	5585.37
YOL126C	1134	1107	4481	51.7151
YOL125W	1431	1404	1090	9.91857
YOL124C	1302	1275	2142	21.4634
YOL123W	1605	1578	20881	169.057
YOL122C	1728	1701	1617	12.1449
YOL121C	435	408	71890.6	2251.14
YOL120C	561	534	154648	3699.93
YOL119C	1506	1479	1593	13.7606
YOL118C	309	282	54	2.44644
YOL117W	1938	1911	347	2.31984
YOL116W	1149	1122	620	7.05974
YOL115W	1755	1728	2011	14.8682
YOL114C	609	582	162	3.55616
YOL113W	1968	1941	183	1.20452
YOL112W	1479	1452	320	2.81561
YOL111C	639	612	6471	135.086
YOL110W	714	687	440	8.18249
YOL109W	342	315	59344	2406.89
YOL108C	456	429	390	11.6144
YOL107W	1029	1002	1160	14.7904
YOL106W	354	327	12.1568	0.474965
YOL105C	1671	1644	118	0.917001
YOL104C	1059	1032	5	0.0618985
YOL103W-A	1323	1296	5154.91	50.8167
YOL103W-B	5268	5241	7.43337	0.0181201
YOL103W	1830	1803	1380	9.77852
YOL102C	693	666	1102	21.1396
YOL101C	939	912	274	3.83836
YOL100W	3246	3219	905.321	3.59312
YOL099C	492	465	14.6786	0.403294
YOL098C	3114	3087	7771	32.161
YOL097W-A	186	159	0	0
YOL097C	1299	1272	14939	150.046
YOL096C	939	912	821	11.5011
YOL095C	2121	2094	341	2.0805
YOL094C	972	945	2657	35.9211
YOL093W	882	855	2169	32.4103
YOL092W	927	900	4460	63.3114
YOL091W	1830	1803	14	0.0992024
YOL090W	2895	2868	5656	25.1953
YOL089C	3093	3066	1311	5.46286
YOL088C	834	807	2487	39.3724
YOL087C	3351	3324	1130	4.34317
YOL086W-A	273	246	414	21.5008
YOL086C	1047	1020	1.03498e+06	12963.5
YOL085W-A	213	186	1.55814	0.107024
YOL085C	342	315	2.44186	0.0990376
YOL084W	2976	2949	11	0.0476549
YOL083W	1239	1212	160.055	1.68716
YOL083C-A	141	114	1.94536	0.218014
YOL082W	1248	1221	1171	12.2527
YOL081W	9240	9213	1845	2.5585
YOL080C	870	843	905.688	13.7259
YOL079W	399	372	103.312	3.54813
YOL078W	3531	3504	934	3.40543
YOL077W-A	207	180	906	64.3051
YOL077C	876	849	6697	100.777
YOL076W	2391	2364	3903	21.0931
YOL075C	3885	3858	615	2.03659
YOL073C	969	942	806	10.9314
YOL072W	1368	1341	607	5.78295
YOL071W	489	462	786	21.7355
YOL070C	1506	1479	4813	41.5755
YOL069W	1356	1329	735	7.06565
YOL068C	1512	1485	797	6.8568
YOL067C	534	507	875	22.0491
YOL066C	1776	1749	1350	9.86129
YOL065C	1155	1128	880	9.96697
YOL064C	1074	1047	4920	60.0355
YOL063C	2874	2847	597	2.67902
YOL062C	1476	1449	1186	10.457
YOL061W	1491	1464	10374	90.5305
YOL060C	2121	2094	2078	12.6782
YOL059W	1323	1296	9357	92.2405
YOL058W	1263	1236	1680	17.3652
YOL057W	2136	2109	4520	27.3811
YOL056W	912	885	1205	17.3954
YOL055C	1656	1629	701	5.49777
YOL054W	1221	1194	931	9.96174
YOL053W	1188	1161	340	3.74142
YOL052C-A	186	159	173	13.9008
YOL052C	1191	1164	3252	35.6934
YOL051W	3246	3219	4024.88	15.9743
YOL050C	321	294	12.8982	0.560496
YOL049W	1476	1449	5501	48.5024
YOL048C	1029	1002	374	4.76863
YOL047C	1071	1044	43	0.526208
YOL046C	675	648	754.576	14.8771
YOL045W	3306	3279	1277.42	4.97718
YOL044W	1152	1125	603	6.84786
YOL043C	1143	1116	137	1.56836
YOL042W	1092	1065	688	8.25332
YOL041C	1380	1353	7488	70.7063
YOL040C	429	402	166420	5288.95
YOL039W	321	294	104657	4547.91
YOL038C-A	96	69	14	2.5922
YOL038W	765	738	8018	138.803
YOL037C	354	327	55.1008	2.15278
YOL036W	2286	2259	1807.48	10.2223
YOL035C	303	276	19.4143	0.898675
YOL034W	3282	3255	516	2.0253
YOL033W	1611	1584	556	4.48445
YOL032W	741	714	918	16.4261
YOL031C	1266	1239	2107	21.7262
YOL030W	1455	1428	13904	124.395
YOL029C	606	579	2	0.0441307
YOL028C	738	711	746	13.4048
YOL027C	1722	1695	5463	41.1767
YOL026C	342	315	1316	53.3747
YOL025W	1983	1956	687	4.48722
YOL024W	519	492	2	0.0519343
YOL023W	2031	2004	382	2.43532
YOL022C	1227	1200	3904	41.5641
YOL021C	3006	2979	7944	34.0689
YOL020W	1779	1752	2265.99	16.5239
YOL019W-A	153	126	0	0
YOL019W	1656	1629	1990	15.6071
YOL018C	1194	1167	1270	13.9035
YOL017W	2145	2118	845	5.09707
YOL016C	1344	1317	2832	27.4724
YOL015W	1761	1734	1	0.00736785
YOL014W	375	348	26	0.954517
YOL013W-B	291	264	1	0.0483934
YOL013W-A	192	165	1545.93	119.701
YOL013C	1656	1629	874	6.85457
YOL012C	405	378	5409	182.816
YOL011W	2061	2034	798	5.01235
YOL010W	1104	1077	1924	22.8233
YOL009C	816	789	300	4.85774
YOL008W	624	597	746	15.9645
YOL007C	1026	999	2623	33.5446
YOL006C	2310	2283	4791	26.8108
YOL005C	363	336	4619	175.63
YOL004W	4611	4584	11734	32.7033
YOL003C	1137	1110	911	10.4854
YOL002C	954	927	1841	25.3725
YOL001W	882	855	169	2.52528
YOR001W	2202	2175	3393	19.9303
YOR002W	1635	1608	3100	24.6301
YOR003W	1437	1410	159	1.44068
YOR004W	765	738	2537	43.9191
YOR005C	2835	2808	311	1.41499
YOR006C	942	915	1527	21.321
YOR007C	1041	1014	28540	359.589
YOR008C	1137	1110	2339	26.9214
YOR008C-A	225	198	6	0.387147
YOR008W-B	102	75	1	0.170345
YOR009W	1464	1437	231	2.05374
YOR010C	756	729	255.228	4.47291
YOR011W	4185	4158	472	1.45026
YOR011W-A	207	180	0	0
YOR012W	414	387	186.64	6.16145
YOR013W	471	444	32.3603	0.93115
YOR014W	2274	2247	4414	25.0968
YOR015W	360	333	8	0.306927
YOR016C	624	597	2018	43.1854
YOR017W	2403	2376	511	2.74767
YOR018W	2514	2487	1024	5.26034
YOR019W	2193	2166	74	0.436479
YOR020C	321	294	20314	882.75
YOR020W-A	273	246	778	40.4049
YOR021C	642	615	6349	131.892
YOR022C	2148	2121	558	3.36111
YOR023C	1701	1674	1344	10.2573
YOR024W	324	297	0	0
YOR025W	1344	1317	1349	13.0863
YOR026W	1026	999	361	4.6167
YOR027W	1770	1743	79067	579.546
YOR028C	888	861	592	8.78432
YOR029W	336	309	0	0
YOR030W	1860	1833	266	1.854
YOR031W	210	183	2	0.139627
YOR032C	1305	1278	30	0.299903
YOR032W-A	201	174	0	0
YOR033C	2109	2082	572	3.50998
YOR034C	2250	2223	929	5.33908
YOR034C-A	243	216	0	0
YOR035C	2370	2343	1632	8.89893
YOR036W	867	840	936	14.2359
YOR037W	1101	1074	479	5.69798
YOR038C	2628	2601	1253	6.15461
YOR039W	777	750	2935	49.9962
YOR040W	858	831	426	6.54935
YOR041C	432	405	118.105	3.72567
YOR042W	1236	1209	6539.89	69.1089
YOR043W	1461	1434	2000	17.8185
YOR044W	474	447	205	5.85917
YOR045W	186	159	1870	150.257
YOR046C	1449	1422	17832	160.21
YOR047C	1335	1308	1033	10.0898
YOR048C	3021	2994	4865	20.7597
YOR049C	1065	1038	194	2.38778
YOR050C	348	321	1	0.0398002
YOR051C	1239	1212	5238	55.2144
YOR052C	453	426	2767	82.983
YOR053W	342	315	98.7145	4.00369
YOR054C	2025	1998	1250.79	7.99794
YOR055W	435	408	2.43596	0.0762782
YOR056C	1380	1353	3314	31.2928
YOR057W	1188	1161	2025	22.2835
YOR058C	2658	2631	1347	6.54089
YOR059C	1353	1326	349	3.36257
YOR060C	774	747	145	2.47992
YOR061W	1020	993	4341	55.8509
YOR062C	807	780	268	4.38965
YOR063W	1164	1137	356900	4010.29
YOR064C	660	633	228	4.60173
YOR065W	930	903	2575	36.4317
YOR066W	1890	1863	1420	9.7379
YOR067C	1734	1707	2692	20.148
YOR069W	2028	2001	2606.17	16.6397
YOR068C	345	318	549.825	22.0896
YOR070C	1914	1887	1153	7.80634
YOR071C	1797	1770	871.333	6.28927
YOR072W	315	288	2	0.0887212
YOR072W-A	249	222	0	0
YOR072W-B	162	135	1.03092	0.0975618
YOR073W	1773	1746	559	4.09032
YOR074C	915	888	2414.93	34.7441
YOR073W-A	234	207	296.075	18.2735
YOR075W	1041	1014	856	10.7851
YOR076C	2244	2217	1200	6.91521
YOR077W	699	672	718	13.6504
YOR078W	645	618	1620	33.4901
YOR079C	942	915	913	12.7479
YOR080W	2199	2172	324	1.90579
YOR081C	2250	2223	1209.43	6.95072
YOR082C	342	315	37.7517	1.53114
YOR083W	888	861	898.248	13.3286
YOR084W	1164	1137	14	0.15731
YOR085W	1053	1026	7266	90.4769
YOR086C	3561	3534	8236	29.7742
YOR087W	2028	2001	2291	14.6274
YOR089C	633	606	2992	63.0781
YOR090C	1719	1692	1607	12.134
YOR091W	1038	1011	6202	78.3737
YOR092W	1842	1815	1054	7.41914
YOR093C	4947	4920	960	2.49285
YOR094W	552	525	1367	33.2659
YOR095C	777	750	4336	73.8614
YOR096W	573	546	181851	4255.14
YOR097C	528	501	298	7.59921
YOR098C	3231	3204	5525	22.0308
YOR099W	1182	1155	11917	131.818
YOR100C	984	957	11	0.146849
YOR101W	930	903	2338	33.0786
YOR102W	351	324	1467.27	57.8568
YOR103C	393	366	1438.73	50.2214
YOR104W	849	822	553.702	8.60586
YOR105W	327	300	34.2979	1.46062
YOR106W	852	825	720	11.1498
YOR107W	930	903	46	0.650818
YOR108W	1815	1788	7360.51	52.5933
YOR108C-A	210	183	0	0
YOR109W	3324	3297	5353	20.7428
YOR110W	1308	1281	1165	11.6189
YOR111W	699	672	746	14.1827
YOR112W	2286	2259	2520	14.2519
YOR113W	2745	2718	1403.43	6.59675
YOR114W	885	858	207	3.08229
YOR115C	807	780	1145	18.7543
YOR116C	4383	4356	7296	21.3987
YOR117W	1305	1278	12153	121.491
YOR118W	1704	1677	911	6.94025
YOR119C	1455	1428	1659	14.8425
YOR120W	939	912	293.259	4.10815
YOR121C	306	279	2.74123	0.125525
YOR122C	381	354	22263	803.471
YOR123C	1395	1368	4316	40.3074
YOR124C	3819	3792	6648	22.3982
YOR125C	702	675	1106	20.9335
YOR126C	717	690	842	15.5902
YOR127W	3024	2997	1617	6.89308
YOR128C	1716	1689	6234	47.1549
YOR129C	2682	2655	292	1.4051
YOR130C	879	852	461	6.91275
YOR131C	657	630	1585	32.1424
YOR132W	1656	1629	2364	18.5403
YOR133W	2529	2502	211503	1079.99
YOR134W	1230	1203	13	0.13806
YOR135C	342	315	1103.41	44.7524
YOR136W	1110	1083	19803.6	233.617
YOR137C	1869	1842	117	0.811495
YOR138C	2016	1989	2173	13.9577
YOR139C	393	366	0.00193752	6.76324e-05
YOR140W	2301	2274	1402	7.87674
YOR141C	2646	2619	4329	21.1175
YOR142W	990	963	9194	121.974
YOR142W-A	1323	1296	1076.1	10.6081
YOR142W-B	5268	5241	3.45283	0.00841687
YOR143C	960	933	1008	13.8028
YOR144C	2376	2349	687	3.73649
YOR145C	825	798	7038.2	112.68
YOR146W	306	279	277.801	12.7209
YOR147W	1869	1842	508	3.52342
YOR148C	558	531	283	6.80897
YOR149C	1551	1524	484	4.05742
YOR150W	492	465	1268	34.8382
YOR151C	3675	3648	12050	42.2009
YOR152C	771	744	407	6.98894
YOR153W	4536	4509	71838.8	203.549
YOR154W	1764	1737	480	3.53046
YOR155C	1353	1326	1439	13.8646
YOR156C	2181	2154	763	4.52552
YOR157C	786	759	10049	169.15
YOR158W	957	930	1895	26.0325
YOR159C	285	258	1048	51.8957
YOR160W	2919	2892	2373	10.4831
YOR161C	1620	1593	1243.69	9.97438
YOR161W-A	81	54	0	0
YOR161W-B	261	234	3.31059	0.18075
YOR161C-C	147	120	1	0.106465
YOR162C	2433	2406	480	2.5488
YOR163W	567	540	3183	75.3065
YOR164C	939	912	6179	86.5592
YOR165W	2331	2304	5855	32.4664
YOR166C	1377	1350	552	5.2239
YOR167C	204	177	43084	3109.8
YOR168W	2430	2403	34632.5	184.128
YOR169C	465	438	494.464	14.4228
YOR170W	306	279	21.2231	0.97184
YOR171C	1875	1848	3498.78	24.1882
